-0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000
-0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000
0.0000026 0.0000350 -0.0000082 0.0000210 -0.0000092 0.0000178 -0.0000089 0.0000707 -0.0000082 0.0000764 0.0000064 0.0000852 0.0000056 0.0001035 -0.0000003 0.0000911 -0.0000018 0.0000840 0.0000010 0.0001321
-0.0000134 0.0001198 -0.0000081 0.0000551 -0.0000196 0.0000842 -0.0000439 0.0001964 -0.0000278 0.0002093 -0.0000059 0.0002386 -0.0000099 0.0002602 -0.0000089 0.0002270 0.0000043 0.0001961 -0.0000028 0.0002871
-0.0000652 0.0002461 -0.0000251 0.0001202 -0.0000357 0.0001700 -0.0000858 0.0003258 -0.0000590 0.0003400 -0.0000327 0.0003909 -0.0000426 0.0004129 -0.0000246 0.0003749 -0.0000015 0.0002997 -0.0000194 0.0004448
-0.0001424 0.0004243 -0.0000452 0.0002229 -0.0000535 0.0002771 -0.0001420 0.0004661 -0.0000971 0.0004788 -0.0000646 0.0005365 -0.0000859 0.0005477 -0.0000429 0.0004234 -0.0000188 0.0003336 -0.0000493 0.0003568
-0.0001521 0.0003769 -0.0000448 0.0001812 -0.0000660 0.0002096 -0.0001868 0.0004055 -0.0001276 0.0003346 -0.0000996 0.0003402 -0.0001209 0.0002897 -0.0000609 0.0000943 -0.0000452 0.0000626 -0.0000734 -0.0000758
-0.0001361 0.0000837 -0.0000453 0.0000054 -0.0000744 -0.0000481 -0.0001991 0.0000981 -0.0001360 -0.0000227 -0.0001108 -0.0000609 -0.0001126 -0.0001318 -0.0000579 -0.0002474 -0.0000565 -0.0002074 -0.0000533 -0.0002739
-0.0000976 -0.0000954 -0.0000348 -0.0001103 -0.0000761 -0.0001562 -0.0001807 -0.0000308 -0.0001258 -0.0000752 -0.0000816 -0.0000937 -0.0000635 -0.0001276 -0.0000309 -0.0001994 -0.0000311 -0.0001622 -0.0000199 -0.0001524
-0.0000411 -0.0000785 -0.0000176 -0.0001169 -0.0000697 -0.0001025 -0.0001599 0.0000711 -0.0001144 0.0000505 -0.0000503 0.0000393 -0.0000299 0.0000323 -0.0000151 -0.0000437 -0.0000046 -0.0000416 -0.0000125 0.0000690
-0.0000199 0.0000266 -0.0000298 0.0000020 -0.0000705 0.0000183 -0.0001709 0.0002356 -0.0001218 0.0002249 -0.0000468 0.0002314 -0.0000322 0.0002524 -0.0000193 0.0001714 -0.0000155 0.0001390 -0.0000156 0.0003309
-0.0000445 0.0002047 -0.0000458 0.0001388 -0.0000743 0.0001438 -0.0002055 0.0003838 -0.0001397 0.0002968 -0.0000672 0.0002688 -0.0000652 0.0002334 -0.0000357 0.0000522 -0.0000380 0.0000392 -0.0000472 0.0001136
