-0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000
-0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000
-0.0005866 0.0005953 -0.0013770 0.0016752 -0.0022858 0.0038647 -0.0000079 0.0001373 -0.0000102 0.0001300 -0.0000034 0.0001167 -0.0000001 0.0001355 -0.0000222 0.0000482 -0.0000094 0.0000813 -0.0000178 -0.0000220
0.0004364 -0.0005243 -0.0006211 0.0010584 0.0000459 0.0020096 -0.0000184 0.0000980 -0.0000137 0.0000727 -0.0000248 -0.0000292 -0.0000267 -0.0000310 -0.0000409 -0.0001428 -0.0000244 -0.0000873 0.0000295 0.0000786
0.0009317 -0.0007667 -0.0062944 0.0061280 -0.0055793 0.0069845 0.0000004 -0.0002430 0.0000086 -0.0002577 -0.0000345 -0.0004583 -0.0000428 -0.0004369 -0.0000421 -0.0004686 -0.0000195 -0.0003366 0.0000943 0.0002426
0.0007050 -0.0003628 -0.0125493 0.0079678 -0.0254651 0.0119078 0.0000367 -0.0003321 0.0000264 -0.0003039 -0.0000151 -0.0004828 -0.0000122 -0.0003711 -0.0000313 -0.0004607 0.0000051 -0.0002721 0.0000837 0.0002223
0.0014718 -0.0013799 -0.0033595 -0.0017292 0.0022538 -0.0174666 0.0000513 -0.0001597 0.0000283 -0.0001342 0.0000016 -0.0002774 0.0000185 -0.0001091 -0.0000274 -0.0002706 0.0000120 -0.0000973 0.0000772 0.0003163
0.0016345 -0.0006676 -0.0027374 0.0012587 0.0015573 -0.0034385 0.0000345 0.0000759 0.0000132 0.0000946 -0.0000025 -0.0000289 0.0000145 0.0001190 -0.0000384 -0.0001240 0.0000029 0.0000041 0.0000625 0.0003279
0.0013524 -0.0003545 -0.0043733 0.0038382 -0.0067070 0.0029441 0.0000113 0.0000036 0.0000050 -0.0000239 -0.0000235 -0.0001842 -0.0000209 -0.0000959 -0.0000399 -0.0003213 -0.0000078 -0.0002005 0.0000960 0.0003348
0.0006095 -0.0005315 0.0023598 -0.0020938 0.0062530 -0.0128197 0.0000168 -0.0003425 0.0000166 -0.0003911 -0.0000276 -0.0005824 -0.0000326 -0.0004693 -0.0000187 -0.0005600 -0.0000063 -0.0004049 0.0004307 0.0014365
-0.0002230 0.0004669 0.0056849 -0.0017043 0.0089372 -0.0045919 0.0000433 -0.0004148 0.0000272 -0.0004294 -0.0000040 -0.0005780 0.0000022 -0.0003815 0.0000120 -0.0004620 0.0000170 -0.0003405 0.0005792 0.0019893
0.0000287 0.0006423 0.0044146 -0.0002770 0.0077596 -0.0047231 0.0000518 -0.0002460 0.0000270 -0.0002537 0.0000159 -0.0003533 0.0000403 -0.0001270 0.0000337 -0.0002163 0.0000427 -0.0001823 0.0003303 0.0011939
