-0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000
-0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000
0.0017309 -0.0064487 -0.0000078 0.0000297 0.0000649 -0.0000887 0.0000296 0.0000549 -0.0000015 0.0000392 0.0000019 0.0000089 0.0000508 0.0000742 -0.0000048 -0.0000305 0.0000094 -0.0000238 -0.0000347 0.0001871
-0.0011417 -0.0015952 0.0000106 -0.0000016 -0.0000336 0.0000535 0.0000031 0.0000351 -0.0000587 -0.0002094 -0.0000409 -0.0004650 0.0001522 -0.0009757 0.0002179 0.0000959 0.0000294 -0.0002150 -0.0000206 -0.0002216
0.0022340 -0.0015954 0.0001600 -0.0000924 -0.0001124 0.0004973 0.0000099 -0.0002705 -0.0005417 -0.0011090 -0.0001748 -0.0008384 0.0001114 -0.0014421 0.0005786 0.0014153 0.0000129 -0.0000934 -0.0002311 -0.0003710
0.0051565 -0.0023357 0.0002991 -0.0001484 -0.0000485 0.0007353 -0.0002194 -0.0005025 -0.0011153 -0.0017637 -0.0002665 -0.0008458 -0.0000094 -0.0013598 0.0005165 0.0016129 -0.0000216 -0.0000950 -0.0002411 -0.0005562
0.0001245 0.0038120 0.0003081 -0.0001771 0.0000176 0.0004342 -0.0002806 -0.0005396 -0.0009720 -0.0013799 -0.0001516 -0.0002652 -0.0000199 -0.0006476 0.0003874 0.0018315 -0.0000030 0.0002381 -0.0002560 -0.0002825
-0.0066184 0.0140433 0.0002358 -0.0000304 -0.0001418 0.0005135 -0.0003542 -0.0003234 -0.0008167 -0.0009335 -0.0000669 0.0001917 -0.0002763 0.0000517 0.0002461 0.0012354 0.0000064 0.0002635 -0.0002784 -0.0001514
-0.0084824 0.0074841 0.0001730 -0.0000596 -0.0000198 0.0001164 -0.0003442 -0.0005164 -0.0006753 -0.0009329 -0.0000652 -0.0003812 -0.0002422 -0.0009455 0.0000304 -0.0003344 -0.0000039 -0.0001774 -0.0000331 -0.0005475
-0.0108321 0.0044929 0.0001746 -0.0002378 0.0000993 -0.0003997 -0.0003266 -0.0008991 -0.0005138 -0.0011247 -0.0000512 -0.0010348 0.0000097 -0.0011518 -0.0000985 -0.0010573 0.0000152 -0.0002539 0.0002494 -0.0007599
0.0018591 -0.0073876 0.0001503 -0.0002559 -0.0000685 -0.0004661 -0.0004404 -0.0009364 -0.0003546 -0.0008632 0.0000058 -0.0006921 -0.0000437 -0.0005467 -0.0001122 -0.0006921 0.0000544 0.0000571 0.0004210 -0.0006167
0.0079430 -0.0177510 0.0001384 -0.0001822 0.0000485 -0.0005874 -0.0005213 -0.0009107 -0.0002289 -0.0005075 0.0000607 -0.0001905 -0.0003710 0.0002132 -0.0001134 -0.0000702 0.0000595 0.0003438 0.0002788 0.0000021
