-0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000
-0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000
0.0046596 -0.0121069 0.0000192 0.0000649 0.0000171 0.0000850 -0.0000037 -0.0000112 -0.0000094 -0.0000104 -0.0000013 0.0000047 0.0000107 -0.0000086 -0.0000051 -0.0000383 -0.0000139 -0.0000810 -0.0000118 -0.0000420
0.0061940 -0.0006623 0.0000306 -0.0000179 -0.0000353 -0.0000248 -0.0000124 -0.0000747 -0.0000141 -0.0000768 -0.0000108 -0.0000614 0.0000085 -0.0000853 -0.0000055 -0.0003189 -0.0000377 -0.0004516 -0.0000328 -0.0001695
0.0015405 0.0072256 0.0000062 -0.0001923 -0.0000390 -0.0001734 -0.0000076 -0.0001399 0.0000066 -0.0001359 -0.0000189 -0.0001225 -0.0000058 -0.0001335 -0.0000147 -0.0003052 -0.0000314 -0.0003783 -0.0000667 -0.0001047
-0.0139794 0.0115741 -0.0000143 -0.0001687 0.0000043 -0.0001724 0.0000033 -0.0000670 0.0000179 -0.0000994 -0.0000200 -0.0001271 -0.0000085 -0.0001333 -0.0000026 -0.0002256 -0.0000032 -0.0002617 -0.0000498 -0.0000838
-0.0111871 0.0080525 -0.0000102 -0.0001569 0.0000607 -0.0000825 0.0000162 0.0000178 0.0000017 -0.0000610 -0.0000221 -0.0001028 -0.0000196 -0.0000996 0.0000100 -0.0000877 -0.0000008 -0.0001405 0.0000039 -0.0000727
-0.0008523 -0.0025615 -0.0000176 -0.0001008 0.0000989 0.0000501 0.0000212 0.0000745 -0.0000194 -0.0000057 -0.0000134 -0.0000201 0.0000013 -0.0000123 0.0000476 0.0001767 0.0000064 0.0000220 0.0000246 -0.0000007
0.0151874 -0.0258974 0.0000115 0.0001057 0.0000802 0.0001719 0.0000106 0.0000524 -0.0000315 0.0000618 0.0000136 0.0001514 0.0000650 0.0001447 0.0001010 0.0004541 0.0000126 0.0000989 0.0000280 -0.0000210
0.0112342 -0.0268112 0.0000697 0.0002207 0.0000365 0.0001053 -0.0000143 -0.0001127 -0.0000349 0.0000048 0.0000726 0.0003681 0.0001355 0.0002763 0.0001517 0.0003441 0.0000007 -0.0002055 0.0000102 -0.0000774
-0.0028723 -0.0035647 0.0000838 0.0001167 0.0000389 -0.0000126 -0.0000243 -0.0002664 -0.0000228 -0.0001773 0.0001207 0.0004530 0.0001661 0.0002902 0.0001581 0.0001127 0.0000078 -0.0004219 -0.0000134 -0.0000860
-0.0002284 0.0043969 0.0000365 -0.0000666 0.0001128 0.0001251 -0.0000057 -0.0001675 -0.0000251 -0.0002386 0.0001379 0.0004645 0.0001498 0.0003434 0.0001348 0.0001771 0.0000366 -0.0002160 -0.0000244 -0.0000514
