-0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000
-0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000
-0.0000075 0.0000761 -0.0028640 0.0023683 0.0000044 0.0000087 -0.0000108 0.0000151 -0.0000047 0.0000566 0.0000031 -0.0000009 -0.0000039 -0.0000090 -0.0000024 0.0000067 0.0000020 0.0000176 -0.0000064 -0.0000037
-0.0000670 0.0002309 0.0086222 -0.0131980 0.0000017 0.0000322 -0.0000077 0.0000239 0.0000605 0.0000330 0.0000057 0.0000284 -0.0000089 0.0000013 0.0000006 0.0000242 0.0000049 0.0000654 -0.0000074 0.0000175
-0.0003728 0.0005509 0.0127404 -0.0232451 0.0000026 0.0000620 0.0000014 0.0000540 -0.0000043 0.0001121 0.0000034 0.0000415 0.0000024 0.0000014 0.0000092 0.0000189 0.0000038 0.0000415 0.0000044 -0.0000111
-0.0007317 0.0006482 0.0104614 -0.0160888 0.0000089 0.0000373 0.0000047 0.0000401 -0.0001377 0.0001307 0.0000013 -0.0000526 0.0000021 -0.0000604 0.0000169 -0.0000824 -0.0000009 -0.0001159 0.0000015 -0.0001509
-0.0015646 0.0008919 0.0032605 -0.0044532 0.0000091 -0.0000507 0.0000282 -0.0000933 -0.0002141 0.0000348 0.0000082 -0.0001627 0.0000042 -0.0001302 0.0000175 -0.0001529 0.0000061 -0.0002023 0.0000072 -0.0002749
-0.0017862 0.0009465 -0.0066326 0.0056653 0.0000109 -0.0000824 0.0000854 -0.0001756 -0.0002869 0.0000802 0.0000134 -0.0001606 0.0000002 -0.0001245 0.0000143 -0.0001411 0.0000153 -0.0001563 0.0000006 -0.0002764
-0.0015706 0.0009038 -0.0085799 0.0086867 0.0000103 -0.0000575 0.0001278 -0.0001761 -0.0002801 0.0001009 0.0000187 -0.0001102 0.0000051 -0.0001088 0.0000072 -0.0001091 0.0000183 -0.0000817 0.0000060 -0.0002527
-0.0011878 0.0008296 -0.0061767 0.0053311 0.0000051 -0.0000156 0.0000791 -0.0000799 -0.0002691 0.0002117 0.0000182 -0.0000347 0.0000138 -0.0000649 0.0000052 -0.0000460 0.0000181 0.0000140 0.0000102 -0.0001841
-0.0007551 0.0007065 -0.0058126 0.0096862 0.0000058 0.0000397 0.0000874 0.0000031 -0.0000798 0.0002146 0.0000129 0.0000027 0.0000110 -0.0000339 0.0000059 -0.0000351 0.0000168 0.0000062 0.0000005 -0.0001742
-0.0007422 0.0005912 -0.0043471 0.0073619 0.0000092 0.0000223 0.0001076 -0.0000332 0.0001316 -0.0000608 0.0000137 -0.0000909 0.0000258 -0.0001236 0.0000109 -0.0001564 0.0000195 -0.0001689 0.0000002 -0.0003207
