-0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000
-0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000 -0.0000000
0.0001909 -0.0002605 -0.0000047 0.0000723 0.0000066 0.0000546 0.0000177 0.0000466 0.0000073 0.0000831 0.0000196 0.0001723 0.0000260 0.0001240 0.0000189 0.0001379 0.0000142 0.0001346 0.0000138 0.0001203
0.0005806 -0.0000143 -0.0000246 0.0002860 0.0000045 0.0002330 0.0000163 0.0002267 0.0000023 0.0002425 0.0000336 0.0003278 0.0000420 0.0001974 0.0000089 0.0001072 0.0000336 0.0001506 0.0000032 0.0000730
0.0009636 -0.0004301 -0.0000264 0.0001504 -0.0000041 0.0001151 0.0000090 0.0000889 -0.0000007 0.0000480 0.0000335 0.0000090 0.0000501 -0.0000861 -0.0000174 -0.0002688 0.0000473 -0.0000606 0.0000192 -0.0002047
0.0016687 -0.0019285 -0.0000093 -0.0002501 -0.0000034 -0.0002828 0.0000269 -0.0003310 0.0000162 -0.0003405 0.0000338 -0.0003237 0.0000636 -0.0002774 0.0000003 -0.0003295 0.0000532 -0.0001185 0.0000591 -0.0002069
0.0014877 -0.0013414 0.0000129 -0.0001483 0.0000073 -0.0002399 0.0000528 -0.0002908 0.0000342 -0.0002518 0.0000657 -0.0000818 0.0000916 -0.0000684 0.0000316 -0.0000915 0.0000771 -0.0000182 0.0000653 -0.0000332
0.0007293 -0.0002510 0.0000286 0.0001246 0.0000133 0.0000093 0.0000587 -0.0000253 0.0000347 0.0000331 0.0000874 0.0003434 0.0000958 0.0002835 0.0000467 0.0002430 0.0000633 0.0001543 0.0000472 0.0001390
0.0003560 -0.0004422 0.0000385 0.0002369 0.0000165 0.0001764 0.0000524 0.0001041 0.0000294 0.0000710 0.0000881 0.0002504 0.0000914 0.0001990 0.0000146 0.0000419 0.0000400 0.0000697 0.0000261 -0.0000084
-0.0011098 0.0007959 0.0000331 -0.0000299 0.0000149 -0.0000501 0.0000599 -0.0001647 0.0000399 -0.0002419 0.0000833 -0.0002628 0.0000979 -0.0002123 -0.0000098 -0.0003980 0.0000674 -0.0001226 0.0000470 -0.0002454
-0.0019446 0.0016596 0.0000330 -0.0002243 0.0000226 -0.0002599 0.0000866 -0.0003470 0.0000621 -0.0003192 0.0000969 -0.0002318 0.0001225 -0.0001756 0.0000152 -0.0002828 0.0001083 -0.0000481 0.0000834 -0.0001220
-0.0008353 0.0006167 0.0000309 -0.0000462 0.0000377 -0.0000751 0.0001027 -0.0001416 0.0000697 -0.0000764 0.0001124 0.0001735 0.0001381 0.0001396 0.0000381 0.0000249 0.0001124 0.0001372 0.0000794 0.0000683
